modelo,ano,preco,mileage
i3,2014,57374,123118
i3,2011,52665,30570
i3,2021,41041,50872
i3,2022,40844,30829
i3,2022,74796,145726
i3,2017,46897,126956
i3,2015,40256,67708
i3,2013,69289,53501
i3,2020,35906,28785
i3,2021,30691,55406
i3,2013,76764,54282
i3,2010,72352,122463
i3,2016,65509,114496
i3,2022,40724,81979
i3,2019,47865,32393
i3,2022,79022,125908
i3,2021,66281,98014
i3,2015,38856,91771
i3,2019,54543,36348
i3,2022,38139,82433
i3,2019,37257,77994
i3,2010,65622,90729
i3,2018,50137,35732
i3,2021,49933,76367
i3,2021,52710,67870
i3,2015,40742,135311
i3,2022,65689,55795
i3,2016,73301,38239
i3,2023,30895,133914
i3,2015,69821,76143
i3,2023,33033,133524
i3,2017,44539,40864
i3,2013,57154,127337
i3,2011,35564,87087
i3,2017,77341,116316
i3,2011,70264,142661
i3,2010,74255,141831
i3,2022,46904,32000
i3,2023,58691,42107
i3,2017,43476,39491
i3,2010,51590,12266
i3,2014,35752,45521
i3,2015,41140,78267
i3,2018,57827,10944
i3,2014,46481,11405
i3,2020,69678,60128
i3,2021,59201,10380
i3,2011,51325,70534
i3,2015,61854,84675
i3,2017,75361,132160
i3,2013,52870,44237
i3,2020,53260,62802
i3,2016,54943,90076
i3,2021,56536,27689
i3,2018,53834,26590
i3,2013,55409,19952
i3,2014,32133,18103
i3,2020,31449,142931
i3,2014,43112,107144
i3,2019,45874,47075
i3,2013,78586,61481
i3,2023,76434,136172
i3,2016,38355,20422
i3,2015,62751,37725
i3,2021,68127,14560
i3,2022,49681,9814
i3,2018,36242,23514
i3,2019,67358,121652
i3,2021,45655,49663
i3,2016,55154,46809
i3,2023,66843,148110
i3,2011,59811,32466
i3,2013,58538,68688
i3,2021,61078,48048
i3,2019,64310,20018
i3,2011,42060,95273
i3,2017,38462,70397
i3,2017,51376,128662
i3,2020,74323,39263
i3,2015,78125,45894
i3,2016,71836,31352
i3,2012,57568,15628
i3,2014,39397,136509
i3,2017,47884,92158
i3,2014,40599,32463
i3,2019,55120,103364
i3,2021,73269,134354
i3,2013,75494,82497
i3,2011,41651,80435
i3,2010,30864,123083
i3,2023,48805,73228
i3,2010,53321,10667
i3,2013,35746,129952
i3,2011,61695,31862
i3,2012,64814,14642
i3,2016,65013,18911
i3,2020,48632,60115
i3,2010,63904,45428
i3,2014,65686,16265
i3,2011,65523,100603
i3,2017,45692,126172
i3,2010,67893,118431
i3,2017,38684,97703
i3,2013,60455,43398
i3,2019,38265,118083
i3,2020,45923,123784
i3,2012,74590,124571
i3,2015,35926,5551
i3,2011,32675,73379
i3,2021,60403,95877
i3,2012,37706,51754
i3,2017,53493,5438
i3,2022,59888,38610
i3,2012,47514,72671
i3,2021,73712,116721
i3,2020,39027,20945
i3,2020,55410,78295
i3,2018,73649,67576
i3,2019,70579,92252
i3,2012,64452,111860
i3,2021,63818,144224
i3,2023,30742,53477
i3,2020,73183,43280
i3,2019,34819,123974
i3,2013,63164,52669
i3,2020,64273,112307
i3,2017,36498,64986
i3,2022,67046,78837
i3,2013,43906,11824
i3,2015,41062,16064
i3,2015,71491,21098
i3,2012,53390,66011
i3,2014,55436,25121
i3,2014,71497,108836
i3,2012,74013,9699
i3,2021,55761,82268
i3,2020,61428,76081
i3,2017,56274,89558
i3,2010,66618,49514
i3,2013,78017,31152
i3,2017,58118,147676
i3,2013,46866,128879
i3,2020,53320,49454
i3,2021,74076,112197
i3,2018,32816,113311
i3,2011,67946,65460
i3,2013,56893,46109
i3,2018,39488,128708
i3,2023,34660,126258
i3,2023,48063,149401
i3,2021,44811,41901
i3,2020,70083,12271
i3,2012,63882,60909
i3,2021,42979,23130
i3,2017,32193,60323
i3,2013,76089,27513
i3,2020,31480,21866
i3,2013,74153,16824
i3,2012,64183,95567
i3,2023,34135,30915
i3,2018,73019,135731
i3,2023,67443,60757
i3,2019,73003,12209
i3,2014,32762,148746
i3,2016,74864,119282
i3,2022,46714,120117
i3,2019,74612,48929
i3,2013,76943,63917
i3,2016,39547,18923
i3,2014,73913,47212
i3,2015,52628,146423
i3,2022,30543,148166
i3,2015,37201,17088
i3,2015,73155,132250
i3,2019,55695,95946
i3,2018,78608,60690
i3,2012,63968,51750
i3,2019,54808,138836
i3,2020,64378,92742
i3,2021,53345,95125
i3,2012,37940,18562
i3,2016,58201,46721
i3,2014,69537,48638
i3,2011,43296,88118
i3,2016,37228,123811
i3,2019,44808,101005
i3,2023,49635,71181
i3,2023,76081,107527
i3,2023,30489,111993
i3,2016,50007,54799
i3,2011,59799,30718
i3,2016,30186,20837
i3,2015,61632,70847
i3,2014,34419,76581
i3,2011,54737,144500
i3,2011,75403,101308
i3,2023,57982,54834
i3,2010,30068,54661
i3,2015,43626,129042
i3,2019,54885,41303
i3,2013,70701,42982
i3,2023,53002,73843
i3,2023,52757,11937
i3,2021,78933,14435
i3,2021,55808,124658
i3,2020,45857,65024
i3,2013,75494,37800
i3,2019,41340,147822
i3,2020,67707,40092
i3,2015,31305,68599
i3,2018,42241,100338
i3,2016,76298,80354
i3,2015,78644,10851
i3,2016,65174,33925
i3,2013,69905,76744
i3,2014,68034,113503
i3,2012,46131,48117
i3,2023,54852,62054
i3,2017,42005,99097
i3,2023,38501,94789
i3,2017,44712,137689
i3,2015,39079,26547
i3,2018,60820,107584
i3,2020,78706,120330
i3,2015,57612,78017
i3,2012,46211,149989
i3,2017,45316,99599
i3,2017,60660,37879
i3,2015,62730,115936
i3,2013,46707,40943
i3,2020,71409,109105
i3,2022,76128,73334
i3,2011,42950,17406
i3,2014,44640,139884
i3,2018,52990,62461
i3,2014,33968,145294
i3,2018,58993,149147
i3,2023,71848,101708
i3,2012,60745,21636
i3,2019,59693,15176
i3,2015,50065,59750
i3,2012,31570,72442
i3,2015,56277,80265
i3,2022,38991,73531
i3,2011,77920,92754
i3,2014,39543,146996
i3,2010,62942,38560
i3,2022,74693,129194
i3,2019,65444,12640
i3,2010,79514,22916
i3,2022,37714,13502
i3,2014,31871,135559
i3,2016,60199,93973
i3,2011,40114,147290
i3,2010,45241,75162
i3,2023,77071,106562
i3,2018,32314,76650
i3,2017,54976,52870
i3,2016,58734,76943
i3,2016,55772,70803
i3,2014,55126,96612
i3,2015,74764,53829
i3,2010,38802,22032
i3,2010,45960,36461
i3,2016,68930,10328
i3,2013,69758,134630
i3,2020,78279,121328
i3,2023,38165,72124
i3,2015,51732,138055
i3,2019,74927,126431
i3,2010,65679,59410
i3,2021,70420,12529
i3,2020,54879,33449
i3,2022,52342,16851
i3,2016,38301,106540
i3,2023,51449,34615
i3,2013,37164,150000
i3,2021,45732,34705
i3,2020,61694,71105
i3,2023,63443,114033
i3,2012,47466,11446
i3,2018,69038,40216
i3,2012,49738,41550
i3,2020,71673,16822
i3,2022,56401,91510
i3,2018,44184,107139
i3,2021,36438,93559
i3,2022,74566,101287
i3,2023,35677,51583
i3,2023,53183,101150
i3,2018,41715,84862
i3,2012,72584,135929
i3,2014,39643,40427
i3,2011,65172,88944
i3,2018,47486,39658
i3,2018,55889,23540
i3,2013,74860,99888
i3,2021,79391,58356
i3,2018,68895,137418
i3,2017,73748,57278
i3,2011,49830,48497
i3,2015,44683,45577
i3,2011,72674,89657
i3,2019,79193,49171
i3,2015,35828,149421
i3,2018,35544,116987
i3,2022,70711,27544
i3,2013,46329,94796
i3,2013,38469,11850
i3,2022,74165,30387
i3,2020,36602,28579
i3,2016,39407,113175
i3,2011,62356,66430
i3,2010,34737,142980
i3,2013,32831,112240
i3,2022,52395,96750
i3,2014,64397,91644
i3,2017,49760,54407
i3,2011,70788,47502
i3,2015,56252,145109
i3,2021,51123,85309
i3,2010,39328,9019
i3,2022,67510,33209
i3,2022,30846,77524
i3,2019,57374,92952
i3,2016,73136,120653
i3,2016,48619,106910
i3,2020,49248,17383
i3,2020,31367,35509
i3,2020,64183,111962
i3,2015,50749,41541
i3,2014,59932,120796
i3,2023,61830,38283
i3,2015,30840,8452
i3,2015,37209,40747
i3,2013,77255,52782
i3,2012,33224,51016
i3,2023,58931,33355
i3,2014,51714,135361
i3,2013,77539,78193
i3,2021,31576,77071
i3,2017,63879,19880
i3,2020,61511,121673
i3,2019,51238,78243
i3,2015,47467,54406
i3,2011,61199,109019
i3,2015,50500,11631
i3,2012,46965,79047
i3,2020,67121,82171
i3,2023,37520,76583
i3,2012,69961,44227
i3,2022,79814,118934
i3,2022,31582,33709
i3,2021,46753,110792
i3,2020,57195,134094
i3,2017,35118,84227
i3,2023,36136,40692
i3,2016,68538,47647
i3,2018,76764,67305
i3,2011,58533,27358
i3,2022,40771,70159
i3,2011,36004,139902
i3,2023,56264,60621
i3,2023,62993,65865
i3,2023,33334,114091
i3,2018,71895,136412
i3,2010,38130,128747
i3,2010,64028,27926
i3,2017,38512,26130
i3,2011,33897,13421
i3,2016,50192,8074
i3,2012,60736,141766
i3,2019,52624,20418
i3,2013,32462,93994
i3,2010,55930,19043
i3,2013,68060,118928
i3,2021,78001,143622
i3,2023,41128,139321
i3,2010,67997,148146
i3,2014,38646,136397
i3,2021,42638,92588
i3,2010,42228,58640
i3,2017,41854,63908
i3,2014,54019,67392
i3,2010,33066,80239
i3,2011,49818,27555
i3,2020,38518,93345
i3,2018,60159,125054
i3,2016,52933,71915
i3,2023,76180,52599
i3,2014,62964,63990
i3,2019,78876,92721
i3,2019,53966,125216
i3,2019,54057,30259
i3,2017,45079,61156
i3,2016,45138,67936
i3,2022,70871,96893
i3,2019,32717,102517
i3,2010,44118,132430
i3,2014,43305,67719
i3,2011,47931,49440
i3,2013,51409,53102
i3,2016,74577,34466
i3,2019,42110,123155
i3,2016,70208,106885
i3,2014,59605,128782
i3,2013,57669,83090
i3,2016,43757,114991
i3,2023,39653,55354
i3,2016,33571,116815
i3,2021,64067,37916
i3,2015,65296,53292
i3,2015,50670,129146
i3,2016,75521,49174
i3,2017,72215,83558
i3,2019,38266,28146
i3,2012,30300,52411
i3,2022,41115,139139
i3,2017,76510,23136
i3,2013,65352,117904
i3,2022,30883,99508
i3,2023,75839,68120
i3,2018,71834,148526
i3,2022,36148,59084
i3,2023,32749,116315
i3,2011,66092,17356
i3,2010,59209,16436
i3,2020,43914,81278
i3,2022,58801,144276
i3,2016,45939,36972
i3,2019,60399,29229
i3,2017,69117,21413
i3,2023,58393,5559
i3,2015,67563,124504
i3,2010,66424,84845
i3,2018,31832,112515
i3,2020,73704,28858
i3,2022,56206,144491
i3,2012,55796,68623
i3,2021,68062,39784
i3,2023,64926,92110
i3,2016,75602,146886
i3,2012,37463,99024
i3,2019,69766,143283
i3,2012,42181,59187
i3,2020,54155,92205
i3,2021,56811,76817
i3,2019,72193,138647
i3,2014,60244,143345
i3,2020,68064,134285
i3,2019,52907,28197
i3,2019,35710,70445
i3,2010,33161,110062
i3,2014,49921,39414
i3,2018,53920,120927
i3,2020,68962,139011
i3,2010,37342,6863
i3,2010,63998,41391
i3,2020,79953,26906
i3,2011,53967,81874
i3,2014,44074,115381
i3,2017,78599,79900
i3,2015,53019,82335
i3,2023,44714,11910
i3,2016,44752,15684
i3,2012,45820,142188
i3,2019,71502,66155
i3,2012,70399,83720
i3,2020,62052,131758
i3,2018,38671,138543
i3,2022,40736,140291
i3,2011,75415,36648
i3,2023,60306,116178
i3,2012,39418,78809
i3,2022,65950,122237
i3,2019,76488,47284
i3,2017,43122,63853
i3,2014,72706,34599
i3,2019,75458,118839
i3,2019,37928,47787
i3,2011,37033,71718
i3,2012,46126,18254
i3,2014,40554,137273
i3,2020,36821,42041
i3,2011,61129,20455
i3,2013,70534,127636
i3,2019,56989,57240
i3,2023,35473,66029
i3,2023,57842,26411
i3,2014,37363,51957
i3,2021,36943,87221
i3,2014,44568,125976
i3,2017,79545,5465
i3,2019,65288,87217
i3,2011,46982,139433
i3,2013,76299,29226
i3,2012,77036,69631
i3,2023,49879,62271
i3,2014,77591,105203
i3,2022,72139,115588
i3,2019,33065,148829
i3,2019,56179,28775
i3,2011,76084,98548
i3,2011,63908,40201
i3,2022,64686,129880
i3,2010,50889,104030
i3,2023,54105,60856
i3,2018,74010,126161
i3,2010,43701,125094
i3,2022,54783,120243
i3,2021,63846,108155
i3,2010,40900,95677
i3,2012,79520,51745
i3,2014,48154,130074
i3,2021,40607,58471
i3,2019,49664,9402
i3,2011,45357,9888
i3,2017,48683,70991
i3,2016,68189,118880
i3,2015,68488,107683
i3,2022,62599,125173
i3,2022,31765,65695
i3,2023,31314,131995
i3,2014,67676,116679
i3,2014,35902,145998
i3,2012,57661,52003
i3,2012,37420,87541
i3,2013,51564,113466
i3,2023,63718,141638
i3,2019,34320,111654
i3,2013,45032,93436
i3,2012,56014,39933
i3,2020,48924,69983
i3,2020,61429,60951
i3,2020,64288,39601
i3,2016,42055,52563
i3,2010,41276,105512
i3,2012,56507,21987
i3,2023,50879,137238
i3,2013,75293,119581
i3,2017,60173,116901
i3,2019,53592,142513
i3,2022,68946,148733
i3,2015,40020,70428
i3,2023,57180,117406
i3,2011,70154,19447
i3,2014,68359,112289
i3,2017,61249,106658
i3,2012,45166,113212
i3,2010,30252,102696
i3,2022,51340,48266
i3,2013,60932,133722
i3,2014,52302,40873
i3,2019,57337,30655
i3,2020,40166,14400
i3,2018,78646,15021
i3,2014,45262,129265
i3,2018,67730,107174
i3,2017,64279,117794
i3,2017,44212,12415
i3,2023,46298,120965
i3,2017,50454,11201
i3,2015,33051,89115
i3,2023,31353,15591
i3,2021,39665,149559
i3,2014,30733,125861
i3,2014,66919,41556
i3,2020,62299,130161
i3,2023,54059,105086
i3,2018,50700,125015
i3,2019,71933,76179
i3,2020,64953,116999
i3,2022,38031,67567
i3,2015,70933,6974
i3,2023,52876,106253
i3,2015,53766,68547
i3,2021,67414,48096
i3,2014,46685,77183
i3,2020,78909,63618
i3,2015,35306,85190
i3,2012,54844,34122
i3,2018,68129,9604
i3,2015,51929,70046
i3,2019,73014,128009
i3,2022,61406,129139
i3,2021,45700,81244
i3,2013,45010,55462
i3,2017,73506,78985
i3,2012,77164,115923
i3,2018,41906,94886
i3,2020,60882,82536
i3,2019,74366,84152
i3,2015,55750,20295
i3,2014,64862,21242
i3,2011,46363,38149
i3,2015,48647,93767
i3,2010,43966,38392
i3,2019,31938,67142
i3,2019,79983,50884
i3,2012,79620,73171
i3,2017,46690,52244
i3,2016,71722,58725
i3,2017,47264,103039
i3,2014,50874,147192
i3,2021,57401,26896
i3,2011,36260,69843
i3,2011,66810,128342
i3,2013,59150,127114
i3,2023,72382,74697
i3,2012,72000,125246
i3,2023,48802,127822
i3,2020,72810,138025
i3,2019,56955,42897
i3,2014,61230,147449
i3,2010,57874,144509
i3,2016,73256,95437
i3,2017,69736,67698
i3,2019,70277,36767
i3,2022,78221,127003
i3,2023,52866,134880
i3,2011,52810,108512
i3,2012,36113,39142
i3,2022,60745,68811
i3,2012,40312,105307
i3,2010,43145,120805
i3,2014,50732,36366
i3,2023,33343,38003
i3,2012,76360,79507
i3,2016,38087,68934
i3,2013,32866,105975
i3,2023,65650,6700
i3,2012,34125,123832
i3,2012,47161,139637
i3,2014,67992,101259
i3,2020,32845,33274
i3,2012,77265,76900
i3,2015,34733,56695
i3,2019,58357,102978
i3,2019,40261,35153
i3,2019,42021,144550
i3,2011,79500,69024
i3,2016,56147,94991
i3,2017,65977,133456
i3,2011,39365,63283
i3,2014,55417,85431
i3,2016,75838,61423
i3,2020,47012,120547
i3,2017,76130,149909
i3,2014,59299,23017
i3,2011,30969,138961
i3,2013,44661,142559
i3,2016,62753,67740
i3,2010,66335,45180
i3,2013,62635,38489
i3,2010,60882,58504
i3,2019,42751,26194
i3,2022,48647,85277
i3,2020,75465,9702
i3,2011,41730,47176
i3,2011,69448,15923
i3,2011,66716,126797
i3,2016,47147,145539
i3,2017,73717,89107
i3,2010,74611,114798
i3,2018,30033,67039
i3,2012,72348,20572
i3,2021,35971,130121
i3,2015,59099,106373
i3,2010,76971,28081
i3,2015,31330,21374
i3,2023,74224,47503
i3,2017,76547,52521
i3,2010,71502,8790
i3,2013,78150,81366
i3,2014,74730,137313
i3,2010,72407,94684
i3,2020,31951,40933
i3,2011,40515,49745
i3,2017,60789,88138
i3,2012,51176,56300
i3,2017,35575,42464
i3,2017,43862,113660
i3,2023,72571,137460
i3,2023,41279,50550
i3,2020,38608,113943
i3,2017,54713,83051
i3,2012,47181,44014
i3,2021,42970,121260
i3,2023,54473,89500
i3,2021,79358,126353
i3,2020,39368,11577
i3,2013,52650,116122
i3,2014,42344,63150
i3,2020,64509,144370
i3,2012,58137,145803
i3,2011,38107,30088
i3,2019,45350,10239
i3,2016,40471,65433
i3,2017,72156,5495
i3,2020,54472,102297
i3,2010,49690,131001
i3,2013,40875,146553
i3,2021,43995,41981
i3,2023,36944,43096
i3,2014,60681,101487
i3,2013,66229,58945
i3,2016,49349,81690
i3,2015,60270,31648
i3,2021,44555,37372
i3,2023,73161,23544
i3,2014,57833,52048
i3,2023,53681,140020
i3,2013,39266,109928
i3,2012,76463,56068
i3,2014,62437,128377
i3,2020,77238,64767
i3,2014,53946,39262
i3,2019,43362,123483
i3,2015,43478,89215
i3,2013,61928,137335
i3,2014,33741,43835
i3,2019,37263,99508
i3,2020,58597,73459
i3,2023,43101,75983
i3,2016,54534,81277
i3,2016,57772,134633
i3,2014,51453,105591
i3,2020,63609,25983
i3,2020,42270,108099
i3,2016,40366,147593
i3,2019,32348,27503
i3,2020,51254,54720
i3,2022,77308,107058
i3,2011,52720,70712
i3,2018,65923,15276
i3,2018,52008,26044
i3,2018,63721,30234
i3,2018,39533,114160
i3,2010,63792,54320
i3,2020,72862,45539
i3,2013,37485,73106
i3,2023,71385,134608
i3,2013,37775,109537
i3,2014,30949,89933
i3,2010,58296,46891
i3,2015,63032,113529
i3,2020,48669,129280
i3,2018,36381,48513
i3,2011,41438,100563
i3,2010,57897,28700
i3,2014,45720,38723
i3,2018,60938,95973
i3,2020,34920,104660
i3,2017,76900,106559
i3,2013,40456,5012
i3,2012,42568,148531
i3,2011,37820,140572
i3,2011,53783,66516
i3,2020,70672,12865
i3,2015,76437,135970
i3,2014,60693,99646
i3,2018,72078,9558
i3,2019,57431,124762
i3,2018,64271,40912
i3,2018,46537,133849
i3,2017,54696,14899
i3,2010,65775,149607
i3,2016,66333,111753
i3,2020,53971,5106
i3,2015,52144,110941
i3,2018,31932,129815
i3,2013,31395,22923
i3,2011,68387,128909
i3,2015,66884,47564
i3,2014,38422,54612
i3,2021,70312,108346
i3,2014,65937,115250
i3,2018,67292,62924
i3,2013,65663,51798
i3,2019,30475,128312
i3,2016,68989,41139
i3,2015,45562,25377
i3,2018,49791,9236
i3,2016,52178,126749
i3,2019,43080,102891
i3,2013,53316,101163
i3,2018,77769,122229
i3,2012,53109,112650
i3,2013,60752,97677
i3,2017,76183,144668
i3,2016,64986,95740
i3,2012,73726,140933
i3,2016,52615,135082
i3,2013,53149,53425
i3,2012,43084,14967
i3,2014,68875,17581
i3,2011,57878,149862
i3,2019,52008,14717
i3,2020,55239,6325
i3,2014,44550,48658
i3,2016,73394,13182
i3,2019,44294,128074
i3,2022,57992,138468
i3,2017,48400,41816
i3,2012,65341,10152
i3,2021,77938,27705
i3,2019,78505,102043
i3,2021,74976,14703
i3,2020,44671,130494
i3,2023,62428,36138
i3,2021,77464,34687
i3,2022,54988,145564
i3,2019,62208,14453
i3,2022,54341,75909
i3,2010,45914,37830
i3,2013,57310,72681
i3,2017,36736,38965
i3,2018,52117,24352
i3,2011,39619,96507
i3,2021,56217,76501
i3,2018,72426,73925
i3,2015,74986,17296
i3,2017,43011,79263
i3,2010,73817,41233
i3,2016,73946,12760
i3,2010,60768,103845
i3,2011,31329,47221
i3,2013,74126,144132
i3,2010,67775,141569
i3,2018,59161,92666
i3,2012,49015,137671
i3,2010,75323,136020
i3,2019,50937,73404
i3,2015,61236,48318
i3,2018,33299,94527
i3,2011,64727,32748
i3,2012,47389,25278
i3,2020,62650,120447
i3,2021,56609,22862
i3,2012,78506,87188
i3,2016,58467,25469
i3,2021,39473,44333
i3,2021,57194,134153
i3,2020,46837,11769
i3,2014,32621,56772
i3,2023,79046,114119
i3,2020,39981,40362
i3,2019,49262,73451
i3,2012,53223,14531
i3,2010,37734,77605
i3,2016,45844,114924
i3,2013,37318,43633
i3,2017,38611,11102
i3,2020,64848,12745
i3,2016,51156,63084
i3,2023,62498,113684
i3,2020,55915,96936
i3,2015,32804,143172
i3,2013,70028,81482
i3,2019,43738,149742
i3,2016,65851,52912
i3,2011,38670,134548
i3,2016,51256,61549
i3,2022,54041,40330
i3,2022,58581,140272
i3,2017,37479,55335
i3,2021,30173,129171
i3,2015,33066,82055
i3,2016,34040,133272
i3,2011,31085,11728
i3,2014,47649,119316
i3,2020,51291,119743
i3,2014,36937,120788
i3,2019,47050,29395
i3,2016,61948,140959
i3,2018,32449,48973
i3,2018,49801,90118
i3,2012,39655,73810
i3,2010,78892,94615
i3,2016,62339,109769
i3,2020,43976,120124
i3,2014,64647,87697
i3,2019,73646,72667
i3,2020,48167,86123
i3,2010,57059,81030
i3,2021,63889,5255
i3,2021,38681,15003
i3,2014,64237,40043
i3,2023,40009,89738
i3,2018,42619,148661
i3,2011,39093,84561
i3,2018,44230,43723
i3,2023,38948,129424
i3,2012,54792,102043
i3,2015,52529,14389
i3,2010,61359,137111
i3,2010,40574,65493
i3,2015,75826,130967
i3,2013,31572,57910
i3,2012,31791,41087
i3,2021,75894,34432
i3,2011,77469,25701
i3,2018,56508,66693
i3,2019,46403,90444
i3,2010,65207,147197
i3,2012,69971,119158
i3,2016,53244,120070
i3,2013,53791,95808
i3,2012,69482,62506
i3,2015,78085,61549
i3,2018,50102,62895
i3,2015,73947,93266
i3,2018,79904,136284
i3,2019,42266,105878
i3,2012,54874,118784
i3,2023,38455,52949
i3,2013,45297,123794
i3,2014,53671,14630
i3,2013,44537,53044
i3,2023,71962,84277
i3,2017,46786,95737
i3,2023,31643,88751
i3,2012,58152,88344
i3,2013,44149,84437
i3,2015,44679,134703
i3,2023,50268,8081
i3,2020,66218,110115
i3,2019,41780,99647
i3,2014,47929,60647
i3,2015,74324,69804
i3,2013,37244,27882
i3,2023,71561,116215
i3,2014,60978,35176
i3,2012,61618,149938
i3,2022,34549,99479
i3,2018,32881,47236
i3,2017,46771,76491
i3,2011,30053,68173
i3,2013,61199,47625
i3,2016,36550,60667
i3,2016,38911,43131
i3,2015,47266,125446
i3,2011,57297,19953
i3,2018,31168,37795
i3,2017,47269,24629
i3,2023,31708,51908
i3,2022,69842,126488
i3,2018,77673,148666
i3,2015,30491,122856
i3,2014,43288,120896
i3,2015,53521,50159
i3,2019,45360,136529
i3,2022,67848,26440
i3,2020,40866,129830
i3,2021,62832,108327
i3,2017,54257,27895
i3,2021,41382,123122
i3,2023,76727,133187
i3,2013,38634,127266
i3,2012,74801,57589
i3,2011,42942,18473
i3,2014,33128,106067
i3,2010,56720,103479
i3,2010,35729,56837
i3,2011,33033,121797
i3,2014,34813,113476
i3,2010,39320,81176
i3,2013,76440,81414
i3,2019,72584,142788
i3,2015,33360,79465
i3,2014,57006,38354
i3,2013,45927,69998
i3,2017,67453,32457
i3,2022,56365,17349
i3,2012,66901,79577
i3,2011,49356,7112
i3,2020,43583,69863
i3,2017,57769,14092
i3,2022,78922,109972
i3,2021,44897,81194
i3,2021,60416,144159
i3,2016,39943,143689
i3,2016,63090,41729
i3,2023,68354,19655
i3,2013,63601,5408
i3,2011,34601,109333
i3,2023,74440,41673
i3,2023,43086,134579
i3,2017,53725,112714
i3,2018,41761,30368
i3,2018,76620,17188
i3,2010,63422,134674
i3,2015,66904,70650
i3,2022,35344,122750
i3,2015,46598,90646
i3,2013,59170,91470
i3,2022,57436,21229
i3,2019,65463,88848
i3,2022,45431,43003
i3,2016,77081,40549
i3,2011,57663,45116
i3,2015,39135,127261
i3,2017,76016,33343
i3,2017,51438,124899
i3,2015,42162,70567
i3,2010,56436,38726
i3,2011,78981,106477
i3,2016,53667,104759
i3,2014,37719,34106
i3,2014,68686,43608
i3,2011,44980,46166
i3,2023,61458,116452
i3,2011,73990,37080
i3,2017,43887,58018
i3,2016,40434,59197
i3,2011,38277,104657
i3,2021,50942,114055
i3,2019,70515,137667
i3,2018,42843,61706
i3,2019,32258,140269
i3,2014,36432,50229
i3,2010,46138,56066
i3,2023,64517,48151
i3,2018,31596,52132
i3,2016,71679,10894
i3,2010,43332,32549
i3,2013,44586,60465
i3,2014,49455,124033
i3,2023,62929,96874
i3,2010,46761,123692
i3,2011,61892,120157
i3,2023,37365,110957
i3,2018,59328,92064
i3,2013,78300,14092
i3,2017,49522,22773
i3,2015,62274,17471
i3,2023,51946,39339
i3,2017,74106,78732
i3,2023,72494,65257
i3,2012,50010,9461
i3,2012,30005,22734
i3,2023,52649,149398
i3,2014,36575,5804
i3,2019,70491,141094
i3,2013,66420,9543
i3,2022,42102,11984
i3,2021,55911,146528
i3,2015,41860,43250
i3,2012,53856,115612
i3,2012,52535,50398
i3,2013,36836,20483
i3,2019,35797,126048
i3,2013,33824,34019
i3,2017,43243,148771
i3,2020,75035,30011
i3,2023,31614,46123
i3,2022,77900,103552
i3,2023,49810,104050
i3,2022,73429,31976
i3,2016,76941,60023
i3,2013,72703,134904
i3,2012,31248,95044
i3,2017,32395,108061
i3,2017,56017,52241
i3,2022,73408,129920
i3,2013,50739,102658
i3,2010,69929,83682
i3,2015,32447,16283
i3,2019,73174,87090
i3,2013,51776,110095
i3,2023,79442,106506
i3,2018,42925,123720
i3,2017,57604,92462
i3,2010,45408,117018
i3,2020,65344,117719
i3,2021,63483,109697
i3,2013,74805,117535
i3,2020,72565,66826
i3,2013,67802,128386
i3,2013,51745,106596
i3,2022,65964,144565
i3,2021,43520,45026
i3,2014,56534,133982
i3,2022,52216,23927
i3,2010,74903,16495
i3,2017,57067,64630
i3,2014,46758,89836
i3,2023,50622,129597
i3,2016,31261,120305
i3,2015,76058,68079
i3,2011,79633,84513
i3,2016,72201,89298
i3,2018,58507,105645
i3,2017,41872,131894
i3,2015,54335,75213
i3,2022,42269,118171
i3,2020,77168,120071
i3,2022,78827,108896
i3,2011,32702,66016
i3,2013,38540,54002
i3,2015,36907,9344
i3,2019,78051,34605
i3,2016,37487,38181
i3,2016,56769,146741
i3,2012,59651,119994
i3,2011,73151,14591
i3,2019,55208,99682
i3,2019,62519,65976
i3,2017,30994,73449
i3,2013,64453,62731
i3,2020,58122,57954
i3,2011,30101,17682
i3,2023,37456,113362
i3,2020,60683,58087
i3,2014,53772,32630
i3,2015,42776,29565
i3,2013,52900,67155
i3,2016,52087,21958
i3,2018,43211,25568
i3,2020,55968,111947
i3,2015,76398,114800
i3,2021,68430,110840
i3,2013,43669,63971
i3,2012,64905,140644
i3,2011,57906,145175
i3,2019,67286,102020
i3,2022,74602,56705
i3,2022,75622,147237
i3,2010,58709,65884
i3,2018,45371,141355
i3,2021,77489,47714
i3,2014,51081,109483
i3,2016,38201,16464
i3,2011,33121,85672
i3,2014,48962,72664
i3,2015,31864,17645
i3,2017,40231,40163
i3,2016,61621,119006
i3,2016,36402,91935
i3,2021,55496,36624
i3,2012,41560,22248
i3,2017,66759,21412
i3,2017,32411,8870
i3,2020,55620,8689
i3,2016,31751,57007
i3,2010,71850,100265
i3,2023,57237,53722
i3,2011,74317,89076
i3,2015,35617,25500
i3,2013,40232,71259
i3,2020,35816,134455
i3,2018,49493,41746
i3,2019,63452,138614
i3,2018,44592,126175
i3,2018,45937,23351
i3,2021,52587,105086
i3,2020,38187,23505
i3,2019,61886,61946
i3,2014,31721,106671
i3,2010,63690,110742
i3,2015,71367,58867
i3,2018,45856,11512
i3,2018,79153,58897
i3,2019,72100,81999
i3,2022,35438,93894
